,player_id,season,Age,Competition,Club,club_id,position_group,New_season,Squad,Appearances,club_clean_sheet,player_clean_sheet,Goals conceded,PPG,Goals,Own goals,Assists,Penalty goals,Yellow cards,Second yellow cards,Red cards,Substitutions on,Substitutions off,Minutes played,Minutes per goal,market_value
1034,121985,2020,29,Serie A,AS Roma,12,Defender,False,26,5,11,0,0,1.6,0,0,0,0,0,0,0,5,0,152,0,2000000.0
1036,256448,2020,24,Serie A,AS Roma,12,Defender,False,34,33,11,0,0,1.58,4,0,2,0,10,0,0,0,3,2854,714,30000000.0
1037,371371,2020,20,Serie A,AS Roma,12,Defender,True,29,21,11,0,0,1.9,1,0,0,0,8,0,0,7,6,1364,1364,25000000.0
1038,475208,2020,19,Serie A,AS Roma,12,Defender,False,13,5,11,0,0,1.4,0,0,0,0,0,0,0,2,3,284,0,6000000.0
1041,144143,2017,24,Serie A,UC Sampdoria,1038,Defender,False,35,31,0,0,0,1.45,0,0,1,0,5,0,0,3,4,2483,0,12000000.0
1043,260827,2017,21,Serie A,UC Sampdoria,1038,Defender,False,32,7,0,0,0,1.29,0,0,0,0,0,0,0,1,0,545,0,1500000.0
1045,111347,2018,28,Serie A,UC Sampdoria,1038,Defender,True,35,19,11,0,0,1.16,1,1,0,0,6,0,0,2,0,1653,1653,7000000.0
1047,171399,2018,23,Serie A,UC Sampdoria,1038,Defender,False,35,35,11,0,0,1.4,0,0,5,0,9,0,0,1,5,2938,0,7000000.0
1050,260827,2018,22,Serie A,UC Sampdoria,1038,Defender,False,33,32,11,0,0,1.5,0,0,0,0,7,0,0,0,0,2880,0,25000000.0
1051,81789,2019,30,Serie A,UC Sampdoria,1038,Defender,True,16,14,9,0,0,1.36,0,0,1,0,1,0,0,1,0,1186,0,4000000.0
1052,81789,2019,30,Serie A,UC Sampdoria,1038,Defender,True,16,14,9,0,0,1.36,0,0,1,0,1,0,0,1,0,1186,0,4000000.0
1053,111347,2019,29,Serie A,UC Sampdoria,1038,Defender,False,13,9,9,0,0,0.89,0,0,0,0,4,0,0,0,3,705,0,2800000.0
1054,131102,2019,27,Serie A,UC Sampdoria,1038,Defender,True,18,10,9,0,0,1.0,0,0,0,0,1,1,0,3,0,664,0,6500000.0
1055,131102,2019,27,Serie A,UC Sampdoria,1038,Defender,True,18,10,9,0,0,1.0,0,0,0,0,1,1,0,3,0,664,0,6500000.0
1062,324282,2019,22,Serie A,UC Sampdoria,1038,Defender,False,30,29,9,0,0,1.21,0,0,2,0,7,0,0,8,7,1851,0,4000000.0
1063,81789,2020,31,Serie A,UC Sampdoria,1038,Defender,False,37,32,6,0,0,1.31,1,0,2,0,5,0,0,7,4,2270,2270,3200000.0
1064,111347,2020,30,Serie A,UC Sampdoria,1038,Defender,False,32,23,6,0,0,1.57,1,0,0,0,11,0,0,2,5,1784,1784,2000000.0
1069,303219,2020,22,Serie A,UC Sampdoria,1038,Defender,False,1,0,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3000000.0
1070,324282,2020,23,Serie A,UC Sampdoria,1038,Defender,False,2,2,6,0,0,0.0,0,0,0,0,0,0,0,1,1,76,0,3500000.0
1071,324282,2020,23,Serie A,UC Sampdoria,1038,Defender,False,2,2,6,0,0,0.0,0,0,0,0,0,0,0,1,1,76,0,3500000.0
1073,111227,2021,27,Serie A,UC Sampdoria,1038,Defender,False,11,7,9,0,0,1.29,1,0,0,0,1,0,0,5,1,228,228,2500000.0
1074,111227,2021,27,Serie A,UC Sampdoria,1038,Defender,False,11,7,9,0,0,1.29,1,0,0,0,1,0,0,5,1,228,228,2500000.0
1075,111347,2021,31,Serie A,UC Sampdoria,1038,Defender,False,1,0,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1000000.0
1076,111347,2021,31,Serie A,UC Sampdoria,1038,Defender,False,1,0,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1000000.0
1077,144143,2021,28,Serie A,UC Sampdoria,1038,Defender,False,35,35,9,0,0,1.03,0,0,3,0,12,0,0,0,10,2956,0,4000000.0
1078,171399,2021,26,Serie A,UC Sampdoria,1038,Defender,True,37,22,9,0,0,0.64,1,0,0,0,5,0,0,9,12,984,984,2000000.0
1080,197491,2021,27,Serie A,UC Sampdoria,1038,Defender,False,38,23,9,0,0,1.13,1,0,0,0,4,0,0,3,12,1651,1651,1800000.0
1082,303219,2021,23,Serie A,UC Sampdoria,1038,Defender,False,22,11,9,0,0,1.09,0,0,0,0,5,0,0,7,0,483,0,2000000.0
1083,310458,2021,25,Serie A,UC Sampdoria,1038,Defender,False,16,4,9,0,0,0.0,0,0,0,0,0,0,0,1,1,237,0,3600000.0
1085,568559,2021,19,Serie A,UC Sampdoria,1038,Defender,True,21,13,9,0,0,1.0,0,0,0,0,1,0,0,9,1,612,0,3500000.0
1087,663900,2021,18,Serie A,UC Sampdoria,1038,Defender,False,1,0,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,100000.0
1090,241229,2017,23,Ligue 1,Olympique Marseille,244,Defender,False,29,27,12,0,0,1.89,0,0,6,0,7,0,0,3,3,2185,0,16000000.0
1091,51118,2018,32,Ligue 1,Olympique Marseille,244,Defender,False,24,16,9,0,0,1.63,1,0,1,0,2,0,0,0,2,1414,1414,3000000.0
1092,190685,2018,26,Ligue 1,Olympique Marseille,244,Defender,False,33,29,9,0,0,1.62,1,0,1,0,3,1,0,4,4,2244,2244,6000000.0
1095,352392,2018,19,Ligue 1,Olympique Marseille,244,Defender,False,1,0,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,300000.0
1096,183647,2019,29,Ligue 1,Olympique Marseille,244,Defender,False,22,20,12,0,0,2.25,0,1,0,0,4,0,1,1,1,1629,0,6500000.0
1099,241229,2019,25,Ligue 1,Olympique Marseille,244,Defender,False,27,26,12,0,0,2.04,1,0,1,0,9,0,0,2,1,2162,2162,9500000.0
1103,190685,2020,28,Ligue 1,Olympique Marseille,244,Defender,False,2,2,8,0,0,0.5,0,0,0,0,0,0,0,2,0,74,0,4000000.0
1104,190685,2020,28,Ligue 1,Olympique Marseille,244,Defender,False,2,2,8,0,0,0.5,0,0,0,0,0,0,0,2,0,74,0,4000000.0
1106,241229,2020,26,Ligue 1,Olympique Marseille,244,Defender,False,15,13,8,0,0,2.31,1,0,0,0,3,0,1,3,2,813,813,9000000.0
1108,352392,2020,21,Ligue 1,Olympique Marseille,244,Defender,False,25,7,8,0,0,1.29,1,0,0,0,1,0,0,4,2,305,305,1800000.0
1109,575998,2020,21,Ligue 1,Olympique Marseille,244,Defender,True,36,21,8,0,0,1.62,2,0,0,0,6,0,1,2,1,1633,817,8000000.0
1110,94005,2021,28,Ligue 1,Olympique Marseille,244,Defender,True,17,14,15,0,0,2.21,0,0,1,0,0,0,0,8,6,436,0,3000000.0
1111,94005,2021,28,Ligue 1,Olympique Marseille,244,Defender,True,17,14,15,0,0,2.21,0,0,1,0,0,0,0,8,6,436,0,3000000.0
1113,238266,2021,24,Ligue 1,Olympique Marseille,244,Defender,False,35,26,15,0,0,1.65,2,0,1,0,6,0,0,2,7,2061,1031,16000000.0
1114,241229,2021,27,Ligue 1,Olympique Marseille,244,Defender,False,16,2,15,0,0,1.0,0,0,0,0,0,0,0,0,2,130,0,6000000.0
1116,347913,2021,26,Ligue 1,Olympique Marseille,244,Defender,False,36,34,15,0,0,1.82,0,1,2,0,6,0,0,5,3,2677,0,7000000.0
1119,743494,2021,16,Ligue 1,Olympique Marseille,244,Defender,False,1,0,15,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,250000.0
1121,23960,2017,33,Ligue 1,Olympique Lyon,1041,Defender,False,33,33,14,0,0,2.06,0,1,0,0,4,0,0,1,0,2915,0,250000.0
1124,291417,2017,22,Ligue 1,Olympique Lyon,1041,Defender,False,32,27,14,0,0,1.81,0,0,4,0,4,0,0,3,3,2120,0,12000000.0
1125,346289,2017,20,Ligue 1,Olympique Lyon,1041,Defender,False,33,12,14,0,0,1.67,1,0,0,0,2,0,0,4,1,725,725,10000000.0
1126,23960,2018,34,Ligue 1,Olympique Lyon,1041,Defender,False,28,12,9,0,0,1.92,0,0,0,0,4,0,0,0,1,1064,0,250000.0
1128,137745,2018,29,Ligue 1,Olympique Lyon,1041,Defender,False,22,12,9,0,0,1.83,0,0,0,0,2,0,0,0,5,882,0,5000000.0
1130,277114,2018,23,Ligue 1,Olympique Lyon,1041,Defender,False,33,31,9,0,0,1.81,2,0,0,0,2,0,0,0,2,2756,1378,12500000.0
1134,288237,2019,22,Ligue 1,Stade Rennais FC,273,Defender,False,21,14,10,0,0,1.64,0,0,0,0,1,0,0,4,2,922,0,4800000.0
1136,297070,2019,27,Ligue 1,Stade Rennais FC,273,Defender,False,27,27,10,0,0,1.81,0,0,5,0,7,0,0,0,2,2413,0,4800000.0
1137,357072,2019,20,Ligue 1,Stade Rennais FC,273,Defender,False,26,23,10,0,0,1.87,3,0,1,0,3,0,0,0,10,1807,602,8000000.0
1138,378953,2019,22,Ligue 1,Stade Rennais FC,273,Defender,False,15,4,10,0,0,2.5,0,0,0,0,0,0,0,4,1,113,0,1600000.0
1139,23960,2020,36,Ligue 1,FC Lorient,1158,Defender,True,30,28,5,0,0,1.18,0,0,0,0,1,0,0,0,1,2494,0,400000.0
1142,314912,2020,34,Ligue 1,FC Lorient,1158,Defender,False,33,22,5,0,0,1.27,2,0,0,0,0,0,0,3,5,1627,814,300000.0
1143,346314,2020,20,Ligue 1,FC Lorient,1158,Defender,True,31,29,5,0,0,1.14,2,0,2,0,5,0,0,5,5,2237,1119,3500000.0
1147,799936,2020,19,Ligue 1,FC Lorient,1158,Defender,False,10,1,5,0,0,0.0,0,0,0,0,0,0,0,1,0,18,0,200000.0
1148,23960,2021,37,Ligue 1,FC Lorient,1158,Defender,False,14,9,11,0,0,0.67,0,0,0,0,0,0,0,3,0,601,0,300000.0
1149,80036,2021,30,Ligue 1,FC Lorient,1158,Defender,False,18,2,11,0,0,0.5,0,0,0,0,1,0,0,0,1,168,0,500000.0
1150,120651,2021,31,Ligue 1,FC Lorient,1158,Defender,False,34,34,11,0,0,1.06,1,0,1,0,1,0,0,0,0,3060,3060,1000000.0
1151,314912,2021,35,Ligue 1,FC Lorient,1158,Defender,False,35,8,11,0,0,0.75,0,0,0,0,0,1,1,3,3,353,0,250000.0
1155,442552,2021,23,Ligue 1,FC Lorient,1158,Defender,False,37,36,11,0,0,0.94,0,1,2,0,3,1,0,0,3,3218,0,3000000.0
1156,460245,2021,22,Ligue 1,FC Lorient,1158,Defender,False,25,17,11,0,0,1.06,1,2,0,0,3,1,0,1,2,1383,1383,2500000.0
1161,57370,2020,32,Ligue 1,Stade Rennais FC,273,Defender,False,33,30,10,0,0,1.57,4,0,0,0,7,0,1,0,3,2665,666,2000000.0
1162,162959,2020,25,Ligue 1,Stade Rennais FC,273,Defender,False,3,1,10,0,0,1.0,0,0,0,0,1,0,0,0,0,90,0,5000000.0
1163,162959,2020,25,Ligue 1,Stade Rennais FC,273,Defender,False,3,1,10,0,0,1.0,0,0,0,0,1,0,0,0,0,90,0,5000000.0
1166,312862,2020,26,Ligue 1,Stade Rennais FC,273,Defender,True,23,13,10,0,0,1.77,0,0,1,0,3,0,0,10,1,364,0,4000000.0
1167,312862,2020,26,Ligue 1,Stade Rennais FC,273,Defender,True,23,13,10,0,0,1.77,0,0,1,0,3,0,0,10,1,364,0,4000000.0
1168,357072,2020,21,Ligue 1,Stade Rennais FC,273,Defender,False,26,23,10,0,0,1.57,0,0,1,0,4,0,0,10,9,1168,0,12000000.0
1170,378953,2020,23,Ligue 1,Stade Rennais FC,273,Defender,False,30,14,10,0,0,1.14,1,0,0,0,2,0,0,4,2,868,868,3500000.0
1171,485960,2020,20,Ligue 1,Stade Rennais FC,273,Defender,False,2,0,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2500000.0
1172,546880,2020,18,Ligue 1,Stade Rennais FC,273,Defender,False,31,9,10,0,0,1.56,0,0,0,0,1,0,0,4,1,555,0,7000000.0
1174,711969,2020,20,Ligue 1,Stade Rennais FC,273,Defender,False,7,0,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,500000.0
1176,282250,2021,26,Ligue 1,Stade Rennais FC,273,Defender,False,34,31,14,0,0,2.0,0,0,4,0,3,0,0,11,7,1825,0,7000000.0
1177,297070,2021,29,Ligue 1,Stade Rennais FC,273,Defender,False,35,33,14,0,0,1.73,3,1,10,0,4,0,0,0,8,2898,966,10000000.0
1182,711996,2021,21,Ligue 1,Stade Rennais FC,273,Defender,False,37,34,14,0,0,1.65,0,0,0,0,6,0,0,3,3,2796,0,8000000.0
1183,730581,2021,21,Ligue 1,Stade Rennais FC,273,Defender,True,26,14,14,0,0,1.64,0,0,1,0,1,1,0,3,1,984,0,12000000.0
1184,919515,2021,16,Ligue 1,Stade Rennais FC,273,Defender,False,11,1,14,0,0,3.0,0,0,0,0,0,0,0,1,0,11,0,500000.0
1189,182579,2017,22,Bundesliga,Hertha BSC,44,Defender,True,26,26,7,0,0,1.27,2,0,3,0,4,0,0,0,2,2303,1152,10000000.0
1191,282660,2017,20,Bundesliga,Hertha BSC,44,Defender,False,17,11,7,0,0,1.09,0,0,0,0,0,0,0,6,3,421,0,2000000.0
1192,51100,2018,31,Bundesliga,Hertha BSC,44,Defender,False,14,3,8,0,0,0.33,0,0,0,0,0,0,0,1,0,216,0,800000.0
1194,162434,2018,23,Bundesliga,Hertha BSC,44,Defender,False,23,22,8,0,0,1.23,1,1,0,0,5,0,0,0,3,1870,1870,20000000.0
1196,227110,2018,20,Bundesliga,Hertha BSC,44,Defender,False,22,14,8,0,0,1.5,2,0,2,0,2,1,0,1,2,1160,580,10000000.0
1198,282660,2018,21,Bundesliga,Hertha BSC,44,Defender,False,32,25,8,0,0,1.16,1,0,2,0,2,1,0,5,3,1804,1804,11000000.0
1203,182579,2019,24,Bundesliga,Hertha BSC,44,Defender,False,22,14,9,0,0,1.0,1,1,0,0,0,0,0,0,0,1260,1260,9500000.0
1204,193900,2019,24,Bundesliga,Hertha BSC,44,Defender,False,21,21,9,0,0,1.14,1,0,3,0,1,1,0,6,5,1411,1411,6500000.0
1205,227110,2019,21,Bundesliga,Hertha BSC,44,Defender,False,32,18,9,0,0,1.28,1,0,0,0,3,0,0,2,0,1460,1460,6500000.0
1206,282577,2019,23,Bundesliga,Hertha BSC,44,Defender,False,33,23,9,0,0,1.35,0,0,2,0,5,0,0,3,0,1875,0,4000000.0
1207,282660,2019,22,Bundesliga,Hertha BSC,44,Defender,False,29,26,9,0,0,1.31,1,0,4,0,4,0,0,7,3,1883,1883,11000000.0
1210,51100,2020,33,Bundesliga,Hertha BSC,44,Defender,False,34,23,9,0,0,1.04,3,0,1,0,4,0,0,1,12,1700,567,800000.0
1214,182579,2020,25,Bundesliga,Hertha BSC,44,Defender,False,2,0,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3000000.0
1215,227110,2020,22,Bundesliga,Hertha BSC,44,Defender,False,22,14,9,0,0,1.43,0,0,2,0,5,0,0,3,2,967,0,9000000.0
1218,338032,2020,22,Bundesliga,Hertha BSC,44,Defender,False,29,22,9,0,0,1.09,1,0,0,0,2,1,0,12,9,901,901,4000000.0
1220,432281,2020,18,Bundesliga,Hertha BSC,44,Defender,False,23,12,9,0,0,1.17,0,0,1,0,0,0,0,3,2,820,0,6000000.0
1221,524285,2020,17,Bundesliga,Hertha BSC,44,Defender,False,14,11,9,0,0,1.0,1,0,0,0,0,0,0,9,1,300,300,5000000.0
1222,44327,2017,29,Serie A,Inter Milan,46,Defender,False,36,11,17,0,0,1.82,2,1,0,0,4,0,0,4,2,626,313,5000000.0
1223,55769,2017,28,Serie A,Inter Milan,46,Defender,False,35,34,17,0,0,1.94,2,0,4,0,6,0,0,0,7,2986,1493,12000000.0
1224,55854,2017,30,Serie A,Inter Milan,46,Defender,False,2,0,17,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5000000.0
1226,182712,2017,23,Serie A,Inter Milan,46,Defender,False,32,26,17,0,0,1.73,1,0,4,0,4,0,0,6,2,1848,1848,35000000.0
1228,312862,2017,23,Serie A,Inter Milan,46,Defender,False,38,13,17,0,0,2.0,0,0,0,0,0,0,0,8,3,525,0,12000000.0
1229,312862,2017,23,Serie A,Inter Milan,46,Defender,False,38,13,17,0,0,2.0,0,0,0,0,0,0,0,8,3,525,0,12000000.0
1230,338672,2017,17,Serie A,Inter Milan,46,Defender,False,6,0,17,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1000000.0
1235,112988,2018,26,Serie A,Inter Milan,46,Defender,True,17,4,17,0,0,2.25,0,0,2,0,0,0,0,1,1,259,0,12000000.0
1236,204069,2018,23,Serie A,Inter Milan,46,Defender,False,38,35,17,0,0,1.8,0,1,2,0,4,0,0,0,0,3150,0,60000000.0
1237,312862,2018,24,Serie A,Inter Milan,46,Defender,True,34,11,17,0,0,1.55,0,0,1,0,2,0,0,2,2,780,0,10000000.0
1240,126719,2021,28,Ligue 1,Paris Saint-Germain,583,Defender,False,22,15,15,0,0,2.33,0,0,0,0,2,0,0,3,9,964,0,12000000.0
1243,229005,2021,25,Ligue 1,Paris Saint-Germain,583,Defender,False,22,12,15,0,0,2.5,0,0,1,0,1,0,0,2,2,877,0,18000000.0
1244,282041,2021,25,Ligue 1,Paris Saint-Germain,583,Defender,False,33,30,15,0,0,2.17,1,0,0,0,6,0,0,1,4,2579,2579,40000000.0
1246,460629,2021,22,Ligue 1,Paris Saint-Germain,583,Defender,False,20,3,15,0,0,2.33,0,0,0,0,1,0,0,1,2,166,0,7000000.0
1248,787912,2021,16,Ligue 1,Paris Saint-Germain,583,Defender,False,11,1,15,0,0,3.0,0,0,0,0,0,0,0,1,0,4,0,2000000.0
1249,90681,2017,26,Premier League,Manchester City,281,Defender,False,24,9,19,0,0,2.78,0,0,0,0,0,0,0,5,0,483,0,15000000.0
1250,90681,2017,26,Premier League,Manchester City,281,Defender,False,24,9,19,0,0,2.78,0,0,0,0,0,0,0,5,0,483,0,15000000.0
1252,145707,2017,25,Premier League,Manchester City,281,Defender,False,36,23,19,0,0,2.48,3,0,1,0,2,0,0,10,2,1340,447,20000000.0
1254,176553,2017,23,Premier League,Manchester City,281,Defender,False,14,9,19,0,0,3.0,0,0,0,0,1,0,0,0,1,807,0,50000000.0
1255,176553,2017,23,Premier League,Manchester City,281,Defender,False,14,9,19,0,0,3.0,0,0,0,0,1,0,0,0,1,807,0,50000000.0
1257,203853,2017,20,Premier League,Manchester City,281,Defender,False,20,8,19,0,0,3.0,0,0,0,0,1,0,0,2,3,533,0,7000000.0
1259,145707,2018,26,Premier League,Manchester City,281,Defender,False,26,11,20,0,0,2.45,1,0,0,0,1,0,0,2,1,806,806,20000000.0
1262,186590,2018,24,Premier League,Manchester City,281,Defender,False,34,24,20,0,0,2.42,0,0,0,0,1,0,0,4,2,1762,0,60000000.0
1263,203853,2018,21,Premier League,Manchester City,281,Defender,False,21,14,20,0,0,3.0,0,0,3,0,1,0,0,0,2,1153,0,20000000.0
1264,340460,2018,21,Premier League,Manchester City,281,Defender,False,1,0,20,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2500000.0
1265,26485,2021,32,Ligue 1,Olympique Lyon,1041,Defender,True,28,24,11,0,0,1.75,0,0,1,0,6,0,0,5,10,1626,0,3500000.0
1267,57370,2021,33,Ligue 1,Olympique Lyon,1041,Defender,True,32,17,11,0,0,1.82,0,0,0,0,3,1,0,4,4,1126,0,1000000.0
1269,204072,2021,27,Ligue 1,Olympique Lyon,1041,Defender,False,35,18,11,0,0,2.11,0,0,1,0,3,0,0,6,3,1101,0,1500000.0
1271,277114,2021,26,Ligue 1,Olympique Lyon,1041,Defender,False,17,15,11,0,0,1.53,3,0,1,0,2,0,0,3,2,1001,334,14000000.0
1273,620322,2021,18,Ligue 1,Olympique Lyon,1041,Defender,False,37,30,11,0,0,1.7,0,1,4,0,3,0,0,9,6,1878,0,12000000.0
1275,802987,2021,17,Ligue 1,Olympique Lyon,1041,Defender,False,6,0,11,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,200000.0
1276,60558,2021,31,Ligue 1,RC Strasbourg Alsace,667,Defender,True,16,12,14,0,0,1.67,1,0,1,0,4,0,0,3,0,857,857,1200000.0
1277,250844,2021,26,Ligue 1,RC Strasbourg Alsace,667,Defender,False,32,31,14,0,0,1.42,1,0,0,0,8,1,0,1,2,2696,2696,10000000.0
1278,352392,2021,22,Ligue 1,RC Strasbourg Alsace,667,Defender,True,35,31,14,0,0,1.65,1,0,1,0,5,0,0,2,7,2507,2507,5000000.0
1279,354352,2021,26,Ligue 1,RC Strasbourg Alsace,667,Defender,False,33,33,14,0,0,1.7,0,0,4,0,4,0,0,5,9,2520,0,7000000.0
1284,830890,2021,20,Ligue 1,RC Strasbourg Alsace,667,Defender,False,4,0,14,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,500000.0
1288,75067,2020,28,Premier League,Leeds United,399,Defender,False,26,25,12,0,0,1.52,1,0,0,0,4,0,1,0,1,2187,2187,7000000.0
1289,158764,2020,29,Premier League,Leeds United,399,Defender,False,38,38,12,0,0,1.55,8,0,2,0,7,0,0,0,2,3411,426,4000000.0
1290,246291,2020,26,Premier League,Leeds United,399,Defender,False,18,15,12,0,0,1.8,1,0,0,0,1,0,0,1,3,1205,1205,20000000.0
